System Epoch,Device,Category,E4 Epoch,Value
1669786417165,E4,Gsr,1669786415.965,1.501522
1669786417165,E4,Gsr,1669786416.215,1.491276
1669786417165,E4,Gsr,1669786416.465,1.491276
1669786417165,E4,Gsr,1669786416.715,1.48231
1669786417165,E4,Gsr,1669786416.965,1.48103
1669786417165,E4,Gsr,1669786417.215,1.483591
1669786418692,E4,Gsr,1669786417.465,1.475906
1669786418692,E4,Gsr,1669786417.715,1.477187
1669786418693,E4,Gsr,1669786417.965,1.473345
1669786418693,E4,Gsr,1669786418.215,1.470783
1669786418693,E4,Gsr,1669786418.465,1.470783
1669786418693,E4,Gsr,1669786418.715,1.468222
1669786420154,E4,Gsr,1669786418.965,1.463098
1669786420154,E4,Gsr,1669786418.965,1.463098
1669786420155,E4,Gsr,1669786419.465,1.464379
1669786420155,E4,Gsr,1669786419.715,1.463098
1669786420155,E4,Gsr,1669786419.965,1.459256
1669786420155,E4,Gsr,1669786420.215,1.456694
1669786421662,E4,Gsr,1669786420.465,1.459256
1669786421662,E4,Gsr,1669786420.715,1.459256
1669786421663,E4,Gsr,1669786420.965,1.463098
1669786421663,E4,Gsr,1669786421.215,1.457975
1669786421663,E4,Gsr,1669786421.465,1.454133
1669786421663,E4,Gsr,1669786421.715,1.454133
1669786423169,E4,Gsr,1669786421.965,1.44901
1669786423169,E4,Gsr,1669786422.215,1.452852
1669786423170,E4,Gsr,1669786422.465,1.446448
1669786423170,E4,Gsr,1669786422.715,1.441325
1669786423170,E4,Gsr,1669786422.965,1.441325
1669786423170,E4,Gsr,1669786423.215,1.442606
1669786424655,E4,Gsr,1669786423.465,1.440044
1669786424655,E4,Gsr,1669786423.715,1.441325
1669786424655,E4,Gsr,1669786423.965,1.441325
1669786424655,E4,Gsr,1669786424.215,1.437483
1669786424655,E4,Gsr,1669786424.465,1.429798
1669786424655,E4,Gsr,1669786424.715,1.431079
1669786426162,E4,Gsr,1669786424.965,1.429798
1669786426162,E4,Gsr,1669786425.215,1.428517
1669786426163,E4,Gsr,1669786425.465,1.432359
1669786426163,E4,Gsr,1669786425.715,1.432359
1669786426163,E4,Gsr,1669786425.965,1.427236
1669786426163,E4,Gsr,1669786426.215,1.429798
1669786427669,E4,Gsr,1669786426.465,1.424675
1669786427669,E4,Gsr,1669786426.715,1.418271
1669786427670,E4,Gsr,1669786426.965,1.419551
1669786427670,E4,Gsr,1669786427.215,1.415709
1669786427670,E4,Gsr,1669786427.465,1.413148
1669786427670,E4,Gsr,1669786427.715,1.415709
1669786429154,E4,Gsr,1669786427.965,1.411867
1669786429155,E4,Gsr,1669786428.215,1.408024
1669786429155,E4,Gsr,1669786428.465,1.409305
1669786429155,E4,Gsr,1669786428.715,1.406744
1669786429155,E4,Gsr,1669786428.965,1.405463
1669786429155,E4,Gsr,1669786429.215,1.406744
1669786430662,E4,Gsr,1669786429.465,1.406744
1669786430662,E4,Gsr,1669786429.715,1.404182
1669786430662,E4,Gsr,1669786429.965,1.402901
1669786430662,E4,Gsr,1669786430.215,1.40034
1669786430662,E4,Gsr,1669786430.465,1.397778
1669786430662,E4,Gsr,1669786430.715,1.396497
1669786432170,E4,Gsr,1669786430.965,1.395216
1669786432170,E4,Gsr,1669786431.215,1.402901
1669786432171,E4,Gsr,1669786431.465,1.390093
1669786432171,E4,Gsr,1669786431.715,1.390093
1669786432171,E4,Gsr,1669786431.965,1.387532
1669786432171,E4,Gsr,1669786432.215,1.387532
1669786433678,E4,Gsr,1669786432.465,1.382409
1669786433678,E4,Gsr,1669786432.715,1.382409
1669786433679,E4,Gsr,1669786432.965,1.383689
1669786433679,E4,Gsr,1669786433.215,1.382409
1669786433679,E4,Gsr,1669786433.465,1.382409
1669786433679,E4,Gsr,1669786433.715,1.378566
1669786435163,E4,Gsr,1669786433.965,1.374724
1669786435163,E4,Gsr,1669786434.215,1.372162
1669786435164,E4,Gsr,1669786434.465,1.373443
1669786435164,E4,Gsr,1669786434.715,1.370881
1669786435164,E4,Gsr,1669786434.965,1.365758
1669786435164,E4,Gsr,1669786435.215,1.365758
1669786436669,E4,Gsr,1669786435.465,1.360635
1669786436670,E4,Gsr,1669786435.715,1.363197
1669786436670,E4,Gsr,1669786435.965,1.361916
1669786436670,E4,Gsr,1669786436.215,1.361916
1669786436670,E4,Gsr,1669786436.465,1.361916
1669786436670,E4,Gsr,1669786436.715,1.363197
1669786438155,E4,Gsr,1669786436.965,1.363197
1669786438155,E4,Gsr,1669786437.215,1.360635
1669786438155,E4,Gsr,1669786437.465,1.363197
1669786438155,E4,Gsr,1669786437.715,1.356793
1669786438155,E4,Gsr,1669786437.965,1.35295
1669786438155,E4,Gsr,1669786438.215,1.350389
1669786439663,E4,Gsr,1669786438.465,1.347827
1669786439663,E4,Gsr,1669786438.715,1.345266
1669786439663,E4,Gsr,1669786438.965,1.342704
1669786439663,E4,Gsr,1669786439.215,1.3363
1669786439663,E4,Gsr,1669786439.465,1.335019
1669786439663,E4,Gsr,1669786439.715,1.329896
1669786441172,E4,Gsr,1669786439.965,1.329896
1669786441172,E4,Gsr,1669786440.215,1.329896
1669786441172,E4,Gsr,1669786440.465,1.335019
1669786441172,E4,Gsr,1669786440.715,1.335019
1669786441172,E4,Gsr,1669786440.965,1.337581
1669786441172,E4,Gsr,1669786441.215,1.3363
1669786442654,E4,Gsr,1669786441.465,1.3363
1669786442654,E4,Gsr,1669786441.715,1.333739
1669786442655,E4,Gsr,1669786441.965,1.333739
1669786442655,E4,Gsr,1669786442.215,1.329896
1669786442655,E4,Gsr,1669786442.465,1.329896
1669786442655,E4,Gsr,1669786442.715,1.326054
1669786444162,E4,Gsr,1669786442.965,1.327335
1669786444162,E4,Gsr,1669786443.215,1.332458
1669786444163,E4,Gsr,1669786443.465,1.331177
1669786444163,E4,Gsr,1669786443.715,1.335019
1669786444163,E4,Gsr,1669786443.965,1.3363
1669786444163,E4,Gsr,1669786444.215,1.337581
1669786445648,E4,Gsr,1669786444.465,1.3363
1669786445648,E4,Gsr,1669786444.715,1.331177
1669786445650,E4,Gsr,1669786444.965,1.328615
1669786445650,E4,Gsr,1669786445.215,1.326054
1669786445650,E4,Gsr,1669786445.465,1.323492
1669786445650,E4,Gsr,1669786445.715,1.324773
1669786447156,E4,Gsr,1669786445.965,1.320931
1669786447156,E4,Gsr,1669786446.215,1.31965
1669786447157,E4,Gsr,1669786446.465,1.318369
1669786447157,E4,Gsr,1669786446.715,1.315807
1669786447157,E4,Gsr,1669786446.965,1.313246
1669786447157,E4,Gsr,1669786447.215,1.318369
1669786448664,E4,Gsr,1669786447.465,1.311965
1669786448664,E4,Gsr,1669786447.715,1.31965
1669786448664,E4,Gsr,1669786447.965,1.313246
1669786448664,E4,Gsr,1669786448.215,1.306842
1669786448664,E4,Gsr,1669786448.465,1.308123
1669786448664,E4,Gsr,1669786448.715,1.305561
1669786450170,E4,Gsr,1669786448.965,1.30428
1669786450170,E4,Gsr,1669786449.215,1.301719
1669786450170,E4,Gsr,1669786449.465,1.302999
1669786450170,E4,Gsr,1669786449.715,1.301719
1669786450170,E4,Gsr,1669786449.965,1.297876
1669786450170,E4,Gsr,1669786450.215,1.299157
1669786451656,E4,Gsr,1669786450.465,1.294034
1669786451656,E4,Gsr,1669786450.715,1.291472
1669786451656,E4,Gsr,1669786450.965,1.288911
1669786451656,E4,Gsr,1669786451.215,1.28763
1669786451656,E4,Gsr,1669786451.465,1.286349
1669786451656,E4,Gsr,1669786451.715,1.291472
1669786453162,E4,Gsr,1669786451.965,1.285068
1669786453162,E4,Gsr,1669786452.215,1.281226
1669786453163,E4,Gsr,1669786452.465,1.282507
1669786453163,E4,Gsr,1669786452.715,1.279945
1669786453163,E4,Gsr,1669786452.965,1.276103
1669786453163,E4,Gsr,1669786453.215,1.276103
1669786454648,E4,Gsr,1669786453.465,1.274822
1669786454648,E4,Gsr,1669786453.715,1.273541
1669786454648,E4,Gsr,1669786453.965,1.274822
1669786454648,E4,Gsr,1669786454.215,1.273541
1669786454648,E4,Gsr,1669786454.465,1.269699
1669786454648,E4,Gsr,1669786454.715,1.268418
1669786456155,E4,Gsr,1669786455.215,1.265857
1669786456155,E4,Gsr,1669786454.965,1.269699
1669786456156,E4,Gsr,1669786455.465,1.267137
1669786456156,E4,Gsr,1669786455.715,1.264576
1669786456156,E4,Gsr,1669786455.965,1.267137
1669786456156,E4,Gsr,1669786456.215,1.262014
1669786457665,E4,Gsr,1669786456.465,1.264576
1669786457665,E4,Gsr,1669786456.715,1.265857
1669786457665,E4,Gsr,1669786456.965,1.265857
1669786457665,E4,Gsr,1669786457.215,1.264576
1669786457665,E4,Gsr,1669786457.465,1.263295
1669786457665,E4,Gsr,1669786457.715,1.265857
1669786459147,E4,Gsr,1669786457.965,1.262014
1669786459147,E4,Gsr,1669786458.215,1.258172
1669786459148,E4,Gsr,1669786458.465,1.262014
1669786459148,E4,Gsr,1669786458.715,1.262014
1669786459148,E4,Gsr,1669786458.965,1.262014
1669786459148,E4,Gsr,1669786459.215,1.258172
1669786460655,E4,Gsr,1669786459.465,1.262014
1669786460655,E4,Gsr,1669786459.715,1.260733
1669786460656,E4,Gsr,1669786459.965,1.25561
1669786460656,E4,Gsr,1669786460.215,1.254329
1669786460656,E4,Gsr,1669786460.465,1.258172
1669786460656,E4,Gsr,1669786460.715,1.254329
1669786462163,E4,Gsr,1669786460.965,1.260733
1669786462163,E4,Gsr,1669786461.215,1.263295
1669786462163,E4,Gsr,1669786461.465,1.27098
1669786462163,E4,Gsr,1669786461.715,1.278664
1669786462163,E4,Gsr,1669786461.965,1.288911
1669786462163,E4,Gsr,1669786462.215,1.294034
1669786463649,E4,Gsr,1669786462.715,1.295315
1669786463649,E4,Gsr,1669786462.465,1.297876
1669786463650,E4,Gsr,1669786462.965,1.292753
1669786463650,E4,Gsr,1669786463.215,1.288911
1669786463650,E4,Gsr,1669786463.465,1.288911
1669786463650,E4,Gsr,1669786463.715,1.285068
1669786465155,E4,Gsr,1669786464.215,1.274822
1669786465155,E4,Gsr,1669786464.215,1.274822
1669786465156,E4,Gsr,1669786464.465,1.277384
1669786465156,E4,Gsr,1669786464.715,1.272261
1669786465156,E4,Gsr,1669786464.965,1.27098
1669786465156,E4,Gsr,1669786465.215,1.269699
1669786466685,E4,Gsr,1669786465.465,1.269699
1669786466685,E4,Gsr,1669786465.715,1.265857
1669786466686,E4,Gsr,1669786465.965,1.267137
1669786466686,E4,Gsr,1669786466.215,1.267137
1669786466686,E4,Gsr,1669786466.465,1.267137
1669786466686,E4,Gsr,1669786466.715,1.267137
1669786468149,E4,Gsr,1669786467.215,1.269699
1669786468149,E4,Gsr,1669786466.965,1.267137
1669786468149,E4,Gsr,1669786467.465,1.27098
1669786468149,E4,Gsr,1669786467.715,1.273541
1669786468149,E4,Gsr,1669786467.965,1.27098
1669786468149,E4,Gsr,1669786468.215,1.267137
1669786469656,E4,Gsr,1669786468.465,1.265857
1669786469656,E4,Gsr,1669786468.715,1.264576
1669786469656,E4,Gsr,1669786468.965,1.265857
1669786469656,E4,Gsr,1669786469.215,1.262014
1669786469656,E4,Gsr,1669786469.465,1.256891
1669786469656,E4,Gsr,1669786469.715,1.256891
1669786471162,E4,Gsr,1669786469.965,1.253049
1669786471162,E4,Gsr,1669786470.215,1.254329
1669786471163,E4,Gsr,1669786470.465,1.256891
1669786471163,E4,Gsr,1669786470.715,1.251768
1669786471163,E4,Gsr,1669786470.965,1.249206
1669786471163,E4,Gsr,1669786471.215,1.247926
1669786472648,E4,Gsr,1669786471.465,1.246645
1669786472648,E4,Gsr,1669786471.715,1.246645
1669786472649,E4,Gsr,1669786471.965,1.244083
1669786472649,E4,Gsr,1669786472.215,1.241522
1669786472649,E4,Gsr,1669786472.465,1.240241
1669786472649,E4,Gsr,1669786472.715,1.237679
1669786474155,E4,Gsr,1669786472.965,1.240241
1669786474155,E4,Gsr,1669786473.215,1.247926
1669786474156,E4,Gsr,1669786473.465,1.254329
1669786474156,E4,Gsr,1669786473.715,1.259453
1669786474156,E4,Gsr,1669786473.965,1.263295
1669786474156,E4,Gsr,1669786474.215,1.267137
1669786475663,E4,Gsr,1669786474.465,1.267137
1669786475663,E4,Gsr,1669786474.715,1.264576
1669786475664,E4,Gsr,1669786474.965,1.265857
1669786475664,E4,Gsr,1669786475.215,1.27098
1669786475664,E4,Gsr,1669786475.465,1.263295
1669786475664,E4,Gsr,1669786475.715,1.260733
1669786477148,E4,Gsr,1669786476.215,1.262014
1669786477148,E4,Gsr,1669786475.965,1.262014
1669786477149,E4,Gsr,1669786476.465,1.260733
1669786477149,E4,Gsr,1669786476.715,1.259453
1669786477149,E4,Gsr,1669786476.965,1.254329
1669786477149,E4,Gsr,1669786477.215,1.256891
1669786478655,E4,Gsr,1669786477.465,1.258172
1669786478655,E4,Gsr,1669786477.715,1.256891
1669786478656,E4,Gsr,1669786477.965,1.258172
1669786478656,E4,Gsr,1669786478.215,1.258172
1669786478656,E4,Gsr,1669786478.465,1.253049
1669786478656,E4,Gsr,1669786478.715,1.251768
1669786480163,E4,Gsr,1669786478.965,1.246645
1669786480163,E4,Gsr,1669786479.215,1.245364
1669786480164,E4,Gsr,1669786479.465,1.244083
1669786480164,E4,Gsr,1669786479.715,1.244083
1669786480164,E4,Gsr,1669786479.965,1.240241
1669786480164,E4,Gsr,1669786480.215,1.246645
1669786481648,E4,Gsr,1669786480.465,1.241522
1669786481648,E4,Gsr,1669786480.715,1.242802
1669786481648,E4,Gsr,1669786480.965,1.242802
1669786481648,E4,Gsr,1669786481.215,1.23896
1669786481648,E4,Gsr,1669786481.465,1.241522
1669786481648,E4,Gsr,1669786481.715,1.241522
1669786483156,E4,Gsr,1669786481.965,1.235118
1669786483156,E4,Gsr,1669786482.215,1.235118
1669786483156,E4,Gsr,1669786482.465,1.229994
1669786483156,E4,Gsr,1669786482.715,1.232556
1669786483156,E4,Gsr,1669786482.965,1.231275
1669786483156,E4,Gsr,1669786483.215,1.235118
1669786484663,E4,Gsr,1669786483.465,1.232556
1669786484663,E4,Gsr,1669786483.715,1.235118
1669786484664,E4,Gsr,1669786483.965,1.233837
1669786484664,E4,Gsr,1669786484.215,1.231275
1669786484664,E4,Gsr,1669786484.465,1.232556
1669786484664,E4,Gsr,1669786484.715,1.228714
1669786486148,E4,Gsr,1669786485.215,1.226152
1669786486148,E4,Gsr,1669786484.965,1.229994
1669786486148,E4,Gsr,1669786485.465,1.226152
1669786486148,E4,Gsr,1669786485.715,1.224871
1669786486148,E4,Gsr,1669786485.965,1.229994
1669786486148,E4,Gsr,1669786486.215,1.228714
1669786487656,E4,Gsr,1669786486.465,1.235118
1669786487656,E4,Gsr,1669786486.715,1.236398
1669786487656,E4,Gsr,1669786486.965,1.23896
1669786487656,E4,Gsr,1669786487.215,1.236398
1669786487656,E4,Gsr,1669786487.465,1.235118
1669786487656,E4,Gsr,1669786487.715,1.23896
1669786489163,E4,Gsr,1669786487.965,1.236398
1669786489163,E4,Gsr,1669786488.215,1.242802
1669786489164,E4,Gsr,1669786488.465,1.247926
1669786489164,E4,Gsr,1669786488.715,1.250487
1669786489164,E4,Gsr,1669786488.965,1.253049
1669786489164,E4,Gsr,1669786489.215,1.25561
1669786490648,E4,Gsr,1669786489.465,1.249206
1669786490648,E4,Gsr,1669786489.715,1.244083
1669786490649,E4,Gsr,1669786489.965,1.245364
1669786490649,E4,Gsr,1669786490.215,1.237679
1669786490649,E4,Gsr,1669786490.465,1.236398
1669786490649,E4,Gsr,1669786490.715,1.236398
1669786492156,E4,Gsr,1669786490.965,1.241522
1669786492156,E4,Gsr,1669786491.215,1.244083
1669786492156,E4,Gsr,1669786491.465,1.253049
1669786492156,E4,Gsr,1669786491.715,1.250487
1669786492156,E4,Gsr,1669786491.965,1.250487
1669786492156,E4,Gsr,1669786492.215,1.251768
1669786493663,E4,Gsr,1669786492.715,1.247926
1669786493663,E4,Gsr,1669786492.465,1.247926
1669786493663,E4,Gsr,1669786492.965,1.247926
1669786493663,E4,Gsr,1669786493.215,1.245364
1669786493663,E4,Gsr,1669786493.465,1.245364
1669786493663,E4,Gsr,1669786493.715,1.23896
1669786495151,E4,Gsr,1669786493.965,1.241522
1669786495151,E4,Gsr,1669786494.215,1.237679
1669786495152,E4,Gsr,1669786494.465,1.237679
1669786495152,E4,Gsr,1669786494.715,1.236398
1669786495152,E4,Gsr,1669786494.965,1.236398
1669786495152,E4,Gsr,1669786495.215,1.231275
1669786496657,E4,Gsr,1669786495.715,1.231275
1669786496657,E4,Gsr,1669786495.715,1.231275
1669786496657,E4,Gsr,1669786495.965,1.226152
1669786496657,E4,Gsr,1669786496.215,1.226152
1669786496657,E4,Gsr,1669786496.465,1.22231
1669786496657,E4,Gsr,1669786496.715,1.219748
1669786498164,E4,Gsr,1669786496.965,1.22359
1669786498164,E4,Gsr,1669786497.215,1.22231
1669786498164,E4,Gsr,1669786497.465,1.22359
1669786498164,E4,Gsr,1669786497.715,1.22231
1669786498164,E4,Gsr,1669786497.965,1.22359
1669786498164,E4,Gsr,1669786498.215,1.22359
1669786499648,E4,Gsr,1669786498.465,1.221029
1669786499648,E4,Gsr,1669786498.715,1.219748
1669786499649,E4,Gsr,1669786498.965,1.221029
1669786499649,E4,Gsr,1669786499.215,1.217187
1669786499649,E4,Gsr,1669786499.465,1.215906
1669786499649,E4,Gsr,1669786499.715,1.219748
1669786501157,E4,Gsr,1669786499.965,1.228714
1669786501157,E4,Gsr,1669786500.215,1.247926
1669786501158,E4,Gsr,1669786500.465,1.265857
1669786501158,E4,Gsr,1669786500.715,1.28763
1669786501158,E4,Gsr,1669786500.965,1.30428
1669786501158,E4,Gsr,1669786501.215,1.326054
1669786502663,E4,Gsr,1669786501.465,1.35167
1669786502663,E4,Gsr,1669786501.715,1.372162
1669786502664,E4,Gsr,1669786501.965,1.399059
1669786502664,E4,Gsr,1669786502.215,1.405463
1669786502664,E4,Gsr,1669786502.465,1.402901
1669786502664,E4,Gsr,1669786502.715,1.397778
1669786504149,E4,Gsr,1669786502.965,1.408024
1669786504149,E4,Gsr,1669786503.215,1.402901
1669786504149,E4,Gsr,1669786503.465,1.393936
1669786504149,E4,Gsr,1669786503.715,1.38497
1669786504149,E4,Gsr,1669786503.965,1.386251
1669786504149,E4,Gsr,1669786504.215,1.391374
1669786505656,E4,Gsr,1669786504.465,1.383689
1669786505656,E4,Gsr,1669786504.715,1.378566
1669786505656,E4,Gsr,1669786504.965,1.381128
1669786505656,E4,Gsr,1669786505.215,1.38497
1669786505656,E4,Gsr,1669786505.465,1.395216
1669786505656,E4,Gsr,1669786505.715,1.387532
1669786507164,E4,Gsr,1669786505.965,1.38497
1669786507164,E4,Gsr,1669786506.215,1.382409
1669786507164,E4,Gsr,1669786506.465,1.378566
1669786507164,E4,Gsr,1669786506.715,1.377285
1669786507164,E4,Gsr,1669786506.965,1.374724
1669786507164,E4,Gsr,1669786507.215,1.374724
1669786508648,E4,Gsr,1669786507.465,1.372162
1669786508648,E4,Gsr,1669786507.715,1.367039
1669786508649,E4,Gsr,1669786507.965,1.367039
1669786508649,E4,Gsr,1669786508.215,1.372162
1669786508649,E4,Gsr,1669786508.465,1.370881
1669786508649,E4,Gsr,1669786508.715,1.364478
1669786510157,E4,Gsr,1669786508.965,1.36832
1669786510157,E4,Gsr,1669786509.215,1.370881
1669786510157,E4,Gsr,1669786509.465,1.376005
1669786510157,E4,Gsr,1669786509.715,1.377285
1669786510157,E4,Gsr,1669786509.965,1.378566
1669786510157,E4,Gsr,1669786510.215,1.377285
1669786511644,E4,Gsr,1669786510.465,1.373443
1669786511644,E4,Gsr,1669786510.715,1.373443
1669786511645,E4,Gsr,1669786510.965,1.377285
1669786511645,E4,Gsr,1669786511.215,1.381128
1669786511645,E4,Gsr,1669786511.465,1.378566
1669786511645,E4,Gsr,1669786511.715,1.377285
1669786513173,E4,Gsr,1669786511.965,1.382409
1669786513173,E4,Gsr,1669786512.215,1.396497
1669786513173,E4,Gsr,1669786512.465,1.423394
1669786513173,E4,Gsr,1669786512.715,1.440044
1669786513173,E4,Gsr,1669786512.965,1.452852
1669786513173,E4,Gsr,1669786513.215,1.447729
1669786514679,E4,Gsr,1669786513.465,1.442606
1669786514679,E4,Gsr,1669786513.715,1.43364
1669786514679,E4,Gsr,1669786513.965,1.428517
1669786514679,E4,Gsr,1669786514.215,1.418271
1669786514679,E4,Gsr,1669786514.465,1.411867
1669786514679,E4,Gsr,1669786514.715,1.401621
1669786516141,E4,Gsr,1669786514.965,1.395216
1669786516141,E4,Gsr,1669786515.215,1.391374
1669786516142,E4,Gsr,1669786515.465,1.387532
1669786516142,E4,Gsr,1669786515.715,1.390093
1669786516142,E4,Gsr,1669786515.965,1.393936
1669786516142,E4,Gsr,1669786516.215,1.397778
1669786517650,E4,Gsr,1669786516.465,1.401621
1669786517650,E4,Gsr,1669786516.715,1.40034
1669786517650,E4,Gsr,1669786516.965,1.401621
1669786517650,E4,Gsr,1669786517.215,1.404182
1669786517650,E4,Gsr,1669786517.465,1.405463
1669786517650,E4,Gsr,1669786517.715,1.405463
1669786519155,E4,Gsr,1669786517.965,1.405463
1669786519155,E4,Gsr,1669786518.215,1.408024
1669786519157,E4,Gsr,1669786518.465,1.410586
1669786519157,E4,Gsr,1669786518.715,1.41699
1669786519157,E4,Gsr,1669786518.965,1.424675
1669786519157,E4,Gsr,1669786519.215,1.425956
1669786520641,E4,Gsr,1669786519.465,1.428517
1669786520641,E4,Gsr,1669786519.715,1.428517
1669786520642,E4,Gsr,1669786519.965,1.424675
1669786520642,E4,Gsr,1669786520.215,1.425956
1669786520642,E4,Gsr,1669786520.465,1.429798
1669786520642,E4,Gsr,1669786520.715,1.438763
1669786522149,E4,Gsr,1669786520.965,1.450291
1669786522149,E4,Gsr,1669786521.215,1.459256
1669786522150,E4,Gsr,1669786521.465,1.463098
1669786522150,E4,Gsr,1669786521.715,1.470783
1669786522150,E4,Gsr,1669786521.965,1.473345
1669786522150,E4,Gsr,1669786522.215,1.488714
1669786523657,E4,Gsr,1669786522.465,1.506645
1669786523657,E4,Gsr,1669786522.715,1.515611
1669786523658,E4,Gsr,1669786522.965,1.515611
1669786523658,E4,Gsr,1669786523.215,1.511768
1669786523658,E4,Gsr,1669786523.465,1.502803
1669786523658,E4,Gsr,1669786523.715,1.495118
1669786525141,E4,Gsr,1669786524.215,1.484872
1669786525141,E4,Gsr,1669786523.965,1.487433
1669786525142,E4,Gsr,1669786524.465,1.483591
1669786525142,E4,Gsr,1669786524.715,1.477187
1669786525142,E4,Gsr,1669786524.965,1.473345
1669786525142,E4,Gsr,1669786525.215,1.472064
1669786526648,E4,Gsr,1669786525.465,1.475906
1669786526648,E4,Gsr,1669786525.715,1.484872
1669786526650,E4,Gsr,1669786525.965,1.495118
1669786526650,E4,Gsr,1669786526.215,1.498961
1669786526650,E4,Gsr,1669786526.465,1.496399
1669786526650,E4,Gsr,1669786526.715,1.488714
1669786528158,E4,Gsr,1669786526.965,1.48103
1669786528158,E4,Gsr,1669786527.215,1.474626
1669786528159,E4,Gsr,1669786527.465,1.468222
1669786528159,E4,Gsr,1669786527.715,1.46566
1669786528159,E4,Gsr,1669786527.965,1.466941
1669786528159,E4,Gsr,1669786528.215,1.472064
1669786529641,E4,Gsr,1669786528.465,1.479749
1669786529641,E4,Gsr,1669786528.715,1.48103
1669786529642,E4,Gsr,1669786528.965,1.483591
1669786529642,E4,Gsr,1669786529.215,1.487433
1669786529642,E4,Gsr,1669786529.465,1.496399
1669786529642,E4,Gsr,1669786529.715,1.495118
1669786531149,E4,Gsr,1669786529.965,1.491276
1669786531149,E4,Gsr,1669786530.215,1.488714
1669786531150,E4,Gsr,1669786530.465,1.487433
1669786531150,E4,Gsr,1669786530.715,1.483591
1669786531150,E4,Gsr,1669786530.965,1.486153
1669786531150,E4,Gsr,1669786531.215,1.488714
1669786532656,E4,Gsr,1669786531.465,1.51433
1669786532656,E4,Gsr,1669786531.715,1.552754
1669786532657,E4,Gsr,1669786531.965,1.584774
1669786532657,E4,Gsr,1669786532.215,1.601424
1669786532657,E4,Gsr,1669786532.465,1.598862
1669786532657,E4,Gsr,1669786532.715,1.596301
1669786534143,E4,Gsr,1669786532.965,1.586054
1669786534143,E4,Gsr,1669786532.965,1.586054
1669786534143,E4,Gsr,1669786533.465,1.559158
1669786534143,E4,Gsr,1669786533.715,1.548911
1669786534143,E4,Gsr,1669786533.965,1.545069
1669786534143,E4,Gsr,1669786534.215,1.539946
1669786535650,E4,Gsr,1669786534.465,1.538665
1669786535650,E4,Gsr,1669786534.715,1.542508
1669786535651,E4,Gsr,1669786534.965,1.543788
1669786535651,E4,Gsr,1669786535.215,1.543788
1669786535651,E4,Gsr,1669786535.465,1.541227
1669786535651,E4,Gsr,1669786535.715,1.543788
1669786537157,E4,Gsr,1669786536.215,1.548911
1669786537157,E4,Gsr,1669786535.965,1.54635
1669786537157,E4,Gsr,1669786536.465,1.564281
1669786537157,E4,Gsr,1669786536.715,1.583493
1669786537157,E4,Gsr,1669786536.965,1.597582
1669786537157,E4,Gsr,1669786537.215,1.606547
1669786538642,E4,Gsr,1669786537.465,1.607828
1669786538642,E4,Gsr,1669786537.715,1.605266
1669786538642,E4,Gsr,1669786537.965,1.598862
1669786538642,E4,Gsr,1669786538.215,1.596301
1669786538642,E4,Gsr,1669786538.465,1.606547
1669786538642,E4,Gsr,1669786538.715,1.621917
1669786540149,E4,Gsr,1669786538.965,1.638567
1669786540149,E4,Gsr,1669786539.215,1.650094
1669786540149,E4,Gsr,1669786539.465,1.651375
1669786540149,E4,Gsr,1669786539.715,1.651375
1669786540149,E4,Gsr,1669786539.965,1.64369
1669786540149,E4,Gsr,1669786540.215,1.638567
1669786541657,E4,Gsr,1669786540.465,1.630882
1669786541657,E4,Gsr,1669786540.715,1.623197
1669786541657,E4,Gsr,1669786540.965,1.62704
1669786541657,E4,Gsr,1669786541.215,1.625759
1669786541657,E4,Gsr,1669786541.465,1.630882
1669786541657,E4,Gsr,1669786541.715,1.636005
1669786543143,E4,Gsr,1669786541.965,1.633444
1669786543143,E4,Gsr,1669786542.215,1.641128
1669786543144,E4,Gsr,1669786542.465,1.646252
1669786543144,E4,Gsr,1669786542.715,1.642409
1669786543144,E4,Gsr,1669786542.965,1.648813
1669786543144,E4,Gsr,1669786543.215,1.650094
1669786544649,E4,Gsr,1669786543.465,1.657779
1669786544649,E4,Gsr,1669786543.715,1.682114
1669786544650,E4,Gsr,1669786543.965,1.694922
1669786544650,E4,Gsr,1669786544.215,1.70773
1669786544650,E4,Gsr,1669786544.465,1.70901
1669786544650,E4,Gsr,1669786544.715,1.714134
1669786546157,E4,Gsr,1669786545.215,1.748715
1669786546157,E4,Gsr,1669786544.965,1.726941
1669786546157,E4,Gsr,1669786545.465,1.80507
1669786546157,E4,Gsr,1669786545.715,1.860144
1669786546157,E4,Gsr,1669786545.965,1.925464
1669786546157,E4,Gsr,1669786546.215,1.933149
1669786547657,E4,Gsr,1669786546.465,1.944676
1669786547657,E4,Gsr,1669786546.715,1.919259
1669786547657,E4,Gsr,1669786546.965,1.900047
1669786547657,E4,Gsr,1669786547.215,1.874432
1669786547657,E4,Gsr,1669786547.465,1.880836
1669786547657,E4,Gsr,1669786547.715,1.862905
1669786549149,E4,Gsr,1669786547.965,1.859062
1669786549149,E4,Gsr,1669786548.215,1.851377
1669786549150,E4,Gsr,1669786548.465,1.83985
1669786549150,E4,Gsr,1669786548.715,1.834727
1669786549150,E4,Gsr,1669786548.965,1.85522
1669786549150,E4,Gsr,1669786549.215,1.85522
1669786550657,E4,Gsr,1669786549.465,1.850097
1669786550657,E4,Gsr,1669786549.715,1.844973
1669786550657,E4,Gsr,1669786549.965,1.837289
