,,Category,Value,,
1664977607134,1664977607.149110,E4_Bvp,-2.618347,,
1664977607134,1664977607.133490,E4_Bvp,10.67401,,
1664977607134,1664977607.164740,E4_Bvp,18.15253,,
1664977607134,1664977607.180370,E4_Bvp,17.38574,,
1664977607312,1664977607.195990,E4_Bvp,10.70026,,
1664977607313,1664977607.211620,E4_Bvp,3.550903,,
1664977607313,1664977607.227240,E4_Bvp,1.046448,,
1664977607313,1664977607.242870,E4_Bvp,4.983582,,
1664977607313,1664977607.258490,E4_Bvp,12.87842,,
1664977607314,1664977607.274120,E4_Bvp,19.46039,,
1664977607314,1664977607.289750,E4_Bvp,19.94666,,
1664977607314,1664977607.305370,E4_Bvp,12.85571,,
1664977607314,1664977607.321000,E4_Bvp,1.070923,,
1664977607314,1664977607.336620,E4_Bvp,-9.695313,,
1664977607315,1664977606.220000,E4_Bvp,-14.164,,
1664977607470,1664977606.470000,E4_Bvp,-10.54803,,
1664977607471,1664977606.720000,E4_Bvp,-1.639099,,
1664977607471,1664977606.970000,E4_Bvp,6.708801,,
1664977607471,1664977607.220000,E4_Bvp,8.907227,,
1664977607471,1664977607.470000,E4_Bvp,3.094116,,
1664977607471,1664977607.352250,E4_Bvp,-7.763367,,
1664977607471,1664977607.367870,E4_Bvp,-17.51349,,
1664977607471,1664977607.383500,E4_Bvp,-20.38635,,
1664977607471,1664977607.399130,E4_Bvp,-14.55139,,
1664977607471,1664977607.414750,E4_Bvp,-3.176208,,
1664977607471,1664977607.430380,E4_Bvp,7.346191,,
1664977607472,1664977607.446000,E4_Bvp,10.99811,,
1664977607472,1664977607.461630,E4_Bvp,5.721191,,
1664977607472,1664977607.477250,E4_Bvp,-5.305908,,
1664977607472,1664977607.492880,E4_Bvp,-15.64667,,
1664977607472,1664977607.508510,E4_Bvp,-19.20135,,
1664977607472,1664977607.524130,E4_Bvp,-13.82727,,
1664977607650,1664977607.539760,E4_Bvp,-2.512512,,
1664977607650,1664977607.555380,E4_Bvp,8.516479,,
1664977607650,1664977607.571010,E4_Bvp,13.26758,,
1664977607650,1664977607.586630,E4_Bvp,9.426819,,
1664977607650,1664977607.602260,E4_Bvp,-0.2211304,,
1664977607651,1664977607.617890,E4_Bvp,-9.617004,,
1664977607651,1664977607.633510,E4_Bvp,-12.9978,,
1664977607651,1664977607.649140,E4_Bvp,-8.337341,,
1664977607651,1664977607.664760,E4_Bvp,1.462463,,
1664977607651,1664977607.680390,E4_Bvp,10.51727,,
1664977607651,1664977607.696010,E4_Bvp,13.36285,,
1664977607809,1664977607.711640,E4_Bvp,8.12561,,
1664977607809,1664977607.727270,E4_Bvp,-2.208862,,
1664977607809,1664977607.742890,E4_Bvp,-11.7251,,
1664977607809,1664977607.758520,E4_Bvp,-15.16656,,
1664977607809,1664977607.774140,E4_Bvp,-11.01862,,
1664977607810,1664977607.789770,E4_Bvp,-2.5,,
1664977607810,1664977607.805390,E4_Bvp,4.648438,,
1664977607810,1664977607.821020,E4_Bvp,-0.4797668,,
1664977607810,1664977607.836650,E4_Bvp,-16.70648,,
1664977607810,1664977607.852270,E4_Bvp,5.656219,,
1664977607810,1664977607.867900,E4_Bvp,-8.507935,,
1664977607988,1664977607.883520,E4_Bvp,2.945374,,
1664977607989,1664977607.899150,E4_Bvp,10.4549,,
1664977607989,1664977607.914770,E4_Bvp,8.215576,,
1664977607989,1664977607.930400,E4_Bvp,-24.84811,,
1664977607989,1664977607.946030,E4_Bvp,-5.062378,,
1664977607989,1664977607.961650,E4_Bvp,-42.67426,,
1664977607989,1664977607.977280,E4_Bvp,-50.35532,,
1664977607989,1664977607.992900,E4_Bvp,-44.09415,,
1664977607989,1664977608.008530,E4_Bvp,-26.50443,,
1664977607990,1664977608.024150,E4_Bvp,-5.436768,,
1664977607990,1664977608.039780,E4_Bvp,10.22189,,
1664977608168,1664977608.055410,E4_Bvp,14.95078,,
1664977608169,1664977608.071030,E4_Bvp,9.229553,,
1664977608169,1664977608.086660,E4_Bvp,-1.148193,,
1664977608169,1664977608.102280,E4_Bvp,-8.880646,,
1664977608169,1664977608.117910,E4_Bvp,-9.5448,,
1664977608169,1664977608.133530,E4_Bvp,-3.825409,,
1664977608169,1664977608.149160,E4_Bvp,3.594849,,
1664977608169,1664977608.164790,E4_Bvp,7.74939,,
1664977608169,1664977608.180410,E4_Bvp,7.011963,,
1664977608169,1664977608.196040,E4_Bvp,4.116455,,
1664977608169,1664977608.211660,E4_Bvp,4.183014,,
1664977608324,1664977608.227290,E4_Bvp,10.9549,,
1664977608324,1664977608.242910,E4_Bvp,23.88229,,
1664977608324,1664977608.258540,E4_Bvp,38.11801,,
1664977608324,1664977608.274170,E4_Bvp,47.14114,,
1664977608324,1664977608.289790,E4_Bvp,46.57138,,
1664977608326,1664977608.305420,E4_Bvp,36.73651,,
1664977608326,1664977608.321040,E4_Bvp,22.39914,,
1664977608326,1664977608.336670,E4_Bvp,10.13388,,
1664977608326,1664977608.352290,E4_Bvp,4.835144,,
1664977608326,1664977608.367920,E4_Bvp,7.123749,,
1664977608326,1664977608.383550,E4_Bvp,13.46036,,
1664977608505,1664977608.399170,E4_Bvp,18.2326,,
1664977608506,1664977608.414800,E4_Bvp,17.00363,,
1664977608506,1664977608.430420,E4_Bvp,9.090546,,
1664977608506,1664977608.446050,E4_Bvp,-2.233459,,
1664977608506,1664977608.461670,E4_Bvp,-11.64911,,
1664977608506,1664977608.477300,E4_Bvp,-14.71954,,
1664977608506,1664977608.492930,E4_Bvp,-10.61932,,
1664977608506,1664977608.508550,E4_Bvp,-2.422729,,
1664977608506,1664977608.524180,E4_Bvp,4.79184,,
1664977608506,1664977608.539800,E4_Bvp,6.677002,,
1664977608506,1664977608.555430,E4_Bvp,2.368378,,
1664977608686,1664977608.571050,E4_Bvp,-5.236084,,
1664977608686,1664977608.586680,E4_Bvp,-11.47781,,
1664977608686,1664977608.602310,E4_Bvp,-12.52701,,
1664977608686,1664977608.617930,E4_Bvp,-7.902618,,
1664977608687,1664977608.633560,E4_Bvp,-0.6781616,,
1664977608687,1664977608.649180,E4_Bvp,4.694611,,
1664977608687,1664977608.664810,E4_Bvp,4.831268,,
1664977608687,1664977608.680430,E4_Bvp,-0.34198,,
1664977608687,1664977608.696060,E4_Bvp,-7.347717,,
1664977608687,1664977608.711690,E4_Bvp,-11.34375,,
1664977608688,1664977608.727310,E4_Bvp,-8.873535,,
1664977608865,1664977608.742940,E4_Bvp,-0.1966553,,
1664977608865,1664977608.758560,E4_Bvp,10.39832,,
1664977608865,1664977608.774190,E4_Bvp,17.1557,,
1664977608865,1664977608.789810,E4_Bvp,15.92447,,
1664977608865,1664977608.805440,E4_Bvp,6.704285,,
1664977608865,1664977608.821070,E4_Bvp,-6.005035,,
1664977608865,1664977608.836690,E4_Bvp,-15.80435,,
1664977608865,1664977608.852320,E4_Bvp,-17.90482,,
1664977608865,1664977608.867940,E4_Bvp,-11.7796,,
1664977608865,1664977608.883570,E4_Bvp,-1.658051,,
1664977608867,1664977607.720000,E4_Bvp,6.362762,,
1664977608954,1664977607.970000,E4_Bvp,7.731567,,
1664977608954,1664977608.220000,E4_Bvp,2.060028,,
1664977608955,1664977608.470000,E4_Bvp,-6.473633,,
1664977608955,1664977608.720000,E4_Bvp,-11.76831,,
1664977608956,1664977608.970000,E4_Bvp,-9.337952,,
1664977608956,1664977608.899190,E4_Bvp,1.206543,,
1664977609023,1664977608.914820,E4_Bvp,15.44492,,
1664977609023,1664977608.930450,E4_Bvp,26.95798,,
1664977609024,1664977608.946070,E4_Bvp,30.68726,,
1664977609024,1664977608.961700,E4_Bvp,25.50766,,
1664977609024,1664977608.977320,E4_Bvp,14.93552,,
1664977609024,1664977608.992950,E4_Bvp,4.801758,,
1664977609024,1664977609.008570,E4_Bvp,-0.1319885,,
1664977609024,1664977609.024200,E4_Bvp,1.481445,,
1664977609024,1664977609.039830,E4_Bvp,6.505188,,
1664977609024,1664977609.055450,E4_Bvp,9.749176,,
1664977609024,1664977609.071080,E4_Bvp,7.408661,,
1664977609202,1664977609.086700,E4_Bvp,-0.6790161,,
1664977609202,1664977609.102330,E4_Bvp,-10.42987,,
1664977609202,1664977609.117950,E4_Bvp,-15.99738,,
1664977609202,1664977609.133580,E4_Bvp,-13.48114,,
1664977609202,1664977609.149210,E4_Bvp,-3.275543,,
1664977609203,1664977609.164830,E4_Bvp,9.444763,,
1664977609203,1664977609.180460,E4_Bvp,17.54218,,
1664977609203,1664977609.196080,E4_Bvp,16.23108,,
1664977609203,1664977609.211710,E4_Bvp,5.693268,,
1664977609203,1664977609.227330,E4_Bvp,-8.799774,,
1664977609203,1664977609.242960,E4_Bvp,-19.74628,,
1664977609360,1664977609.258590,E4_Bvp,-21.88858,,
1664977609360,1664977609.274210,E4_Bvp,-14.90588,,
1664977609360,1664977609.289840,E4_Bvp,-3.760834,,
1664977609360,1664977609.305460,E4_Bvp,4.22403,,
1664977609361,1664977609.321090,E4_Bvp,3.931885,,
1664977609362,1664977609.352340,E4_Bvp,-4.724854,,
E4_Bvp,-10.092560,E4_Bvp,-16.69699,,
E4_Bvp,-17.081630,E4_Bvp,-24.75034,,
1664977609362,1664977609.399220,E4_Bvp,-23.84644,,
1664977609363,1664977609.336710,E4_Bvp,-14.03897,,
1664977609364,1664977609.414840,E4_Bvp,-0.5898438,,
1664977609540,1664977609.430470,E4_Bvp,9.00177,,
1664977609541,1664977609.446090,E4_Bvp,9.568451,,
1664977609541,1664977609.461720,E4_Bvp,1.212189,,
1664977609541,1664977609.492970,E4_Bvp,-10.73248,,
1664977609541,1664977609.477350,E4_Bvp,-18.83023,,
1664977609541,1664977609.508600,E4_Bvp,-17.93271,,
1664977609541,1664977609.524220,E4_Bvp,-8.043152,,
1664977609541,1664977609.539850,E4_Bvp,5.563965,,
1664977609541,1664977609.555480,E4_Bvp,15.43765,,
1664977609541,1664977609.571100,E4_Bvp,16.33575,,
1664977609542,1664977609.586730,E4_Bvp,8.321869,,
1664977609697,1664977609.602350,E4_Bvp,-3.25885,,
1664977609698,1664977609.617980,E4_Bvp,-10.99222,,
1664977609698,1664977609.633600,E4_Bvp,-9.804169,,
1664977609698,1664977609.649230,E4_Bvp,0.08599854,,
1664977609698,1664977609.664860,E4_Bvp,13.07211,,
1664977609698,1664977609.680480,E4_Bvp,21.43207,,
1664977609698,1664977609.696110,E4_Bvp,19.84424,,
1664977609698,1664977609.711730,E4_Bvp,8.705811,,
1664977609698,1664977609.727360,E4_Bvp,-5.979523,,
1664977609699,1664977609.742980,E4_Bvp,-15.99661,,
1664977609699,1664977609.758610,E4_Bvp,-15.78256,,
1664977609878,1664977609.774240,E4_Bvp,8.785889,,
1664977609878,1664977609.789860,E4_Bvp,-5.532928,,
1664977609878,1664977609.805490,E4_Bvp,18.88376,,
1664977609878,1664977609.821110,E4_Bvp,18.9614,,
1664977609879,1664977609.836740,E4_Bvp,9.00882,,
1664977609879,1664977609.852360,E4_Bvp,-5.232697,,
1664977609879,1664977609.867990,E4_Bvp,-15.67026,,
1664977609879,1664977609.883620,E4_Bvp,-16.6163,,
1664977609879,1664977609.899240,E4_Bvp,-8.040375,,
1664977609880,1664977609.914870,E4_Bvp,4.672333,,
1664977609880,1664977609.930490,E4_Bvp,13.85233,,
1664977610057,1664977609.946120,E4_Bvp,14.22864,,
1664977610057,1664977609.961740,E4_Bvp,6.028839,,
1664977610057,1664977609.977370,E4_Bvp,-5.453735,,
1664977610058,1664977609.993000,E4_Bvp,-13.14148,,
1664977610058,1664977610.008620,E4_Bvp,-12.39175,,
1664977610058,1664977610.024250,E4_Bvp,-4.058533,,
1664977610058,1664977610.039870,E4_Bvp,6.274139,,
1664977610058,1664977610.055500,E4_Bvp,11.78329,,
1664977610058,1664977610.071120,E4_Bvp,8.495483,,
1664977610058,1664977610.086750,E4_Bvp,-1.981812,,
1664977610058,1664977610.102380,E4_Bvp,-13.43875,,
1664977610215,1664977610.118000,E4_Bvp,-18.84409,,
1664977610215,1664977610.133630,E4_Bvp,-14.3754,,
1664977610216,1664977610.149250,E4_Bvp,-1.955994,,
1664977610216,1664977610.164880,E4_Bvp,11.71613,,
1664977610216,1664977610.180500,E4_Bvp,19.16376,,
1664977610216,1664977610.196130,E4_Bvp,16.215,,
1664977610217,1664977610.211760,E4_Bvp,4.537781,,
1664977610217,1664977610.227380,E4_Bvp,-9.159424,,
1664977610217,1664977610.243010,E4_Bvp,-17.09058,,
1664977610217,1664977610.258630,E4_Bvp,-14.72205,,
1664977610218,1664977610.274260,E4_Bvp,-3.171722,,
1664977610395,1664977610.289880,E4_Bvp,11.10391,,
1664977610395,1664977610.305510,E4_Bvp,20.24219,,
1664977610395,1664977610.321140,E4_Bvp,19.36615,,
1664977610395,1664977610.336760,E4_Bvp,9.103882,,
1664977610396,1664977610.352390,E4_Bvp,-4.701843,,
1664977610396,1664977610.368010,E4_Bvp,-14.45282,,
1664977610396,1664977610.383640,E4_Bvp,-15.39511,,
1664977610396,1664977610.399260,E4_Bvp,-7.89859,,
1664977610396,1664977610.414890,E4_Bvp,2.799591,,
1664977610396,1664977610.430520,E4_Bvp,9.849945,,
1664977610396,1664977609.220000,E4_Bvp,1.441193,,
1664977610465,1664977609.470000,E4_Bvp,9.12735,,
1664977610466,1664977609.720000,E4_Bvp,-8.081055,,
1664977610467,1664977609.970000,E4_Bvp,-13.06873,,
1664977610467,1664977610.220000,E4_Bvp,-9.857544,,
1664977610467,1664977610.470000,E4_Bvp,0.1900024,,
1664977610467,1664977610.446140,E4_Bvp,11.67282,,
1664977610598,1664977610.461770,E4_Bvp,18.02133,,
1664977610599,1664977610.477390,E4_Bvp,15.52505,,
1664977610599,1664977610.493020,E4_Bvp,5.700806,,
1664977610599,1664977610.508640,E4_Bvp,-5.762817,,
1664977610599,1664977610.524270,E4_Bvp,-12.24414,,
1664977610599,1664977610.539900,E4_Bvp,-9.813568,,
1664977610600,1664977610.555520,E4_Bvp,0.09442139,,
1664977610600,1664977610.571150,E4_Bvp,11.70468,,
1664977610600,1664977610.586770,E4_Bvp,18.2262,,
1664977610600,1664977610.602400,E4_Bvp,15.56201,,
1664977610600,1664977610.618020,E4_Bvp,4.944489,,
1664977610755,1664977610.633650,E4_Bvp,-7.833679,,
1664977610755,1664977610.649280,E4_Bvp,-15.86603,,
1664977610756,1664977610.664900,E4_Bvp,-14.86966,,
1664977610756,1664977610.680530,E4_Bvp,-5.688965,,
1664977610756,1664977610.696150,E4_Bvp,6.057648,,
1664977610756,1664977610.711780,E4_Bvp,13.56262,,
1664977610756,1664977610.727400,E4_Bvp,12.56372,,
1664977610756,1664977610.743030,E4_Bvp,3.699707,,
1664977610756,1664977610.758660,E4_Bvp,-7.681793,,
1664977610756,1664977610.774280,E4_Bvp,-14.7616,,
1664977610756,1664977610.789910,E4_Bvp,-13.38879,,
1664977610934,1664977610.805530,E4_Bvp,-4.3367,,
1664977610936,1664977610.821160,E4_Bvp,6.801697,,
1664977610936,1664977610.836780,E4_Bvp,13.11978,,
1664977610936,1664977610.852410,E4_Bvp,10.68042,,
1664977610936,1664977610.868040,E4_Bvp,0.7182922,,
1664977610936,1664977610.883660,E4_Bvp,-10.79593,,
1664977610936,1664977610.899290,E4_Bvp,-16.59692,,
1664977610936,1664977610.914910,E4_Bvp,-12.80627,,
1664977610936,1664977610.930540,E4_Bvp,-1.2341,,
1664977610936,1664977610.946160,E4_Bvp,11.59528,,
1664977610936,1664977610.961790,E4_Bvp,18.08859,,
1664977611115,1664977610.977420,E4_Bvp,14.16068,,
1664977611115,1664977610.993040,E4_Bvp,1.68576,,
1664977611116,1664977611.008670,E4_Bvp,-12.58578,,
1664977611116,1664977611.024290,E4_Bvp,-20.85825,,
1664977611116,1664977611.039920,E4_Bvp,-18.74042,,
1664977611116,1664977611.055540,E4_Bvp,-7.710846,,
1664977611116,1664977611.071170,E4_Bvp,5.96933,,
1664977611116,1664977611.086800,E4_Bvp,14.76151,,
1664977611117,1664977611.102420,E4_Bvp,14.14645,,
1664977611117,1664977611.118050,E4_Bvp,5.188477,,
1664977611117,1664977611.133670,E4_Bvp,-6.338989,,
1664977611250,1664977611.149300,E4_Bvp,-13.48795,,
1664977611250,1664977611.164920,E4_Bvp,-12.08429,,
1664977611251,1664977611.180550,E4_Bvp,-3.179993,,
1664977611251,1664977611.196180,E4_Bvp,7.583649,,
1664977611251,1664977611.211800,E4_Bvp,13.43982,,
1664977611251,1664977611.227430,E4_Bvp,10.61893,,
1664977611251,1664977611.243050,E4_Bvp,0.6495972,,
1664977611251,1664977611.258680,E4_Bvp,-10.55368,,
1664977611252,1664977611.274300,E4_Bvp,-16.15775,,
1664977611252,1664977611.289930,E4_Bvp,-12.57269,,
1664977611252,1664977611.305560,E4_Bvp,-1.647949,,
1664977611431,1664977611.321180,E4_Bvp,10.16959,,
1664977611432,1664977611.336810,E4_Bvp,15.54132,,
1664977611432,1664977611.352430,E4_Bvp,10.85596,,
1664977611432,1664977611.368060,E4_Bvp,-1.769012,,
1664977611433,1664977611.383680,E4_Bvp,-15.56976,,
1664977611433,1664977611.399310,E4_Bvp,-22.77432,,
1664977611433,1664977611.430560,E4_Bvp,-19.30005,,
1664977611433,1664977611.414940,E4_Bvp,-7.058136,,
1664977611433,1664977611.446190,E4_Bvp,7.326691,,
1664977611434,1664977611.461810,E4_Bvp,16.10065,,
1664977611434,1664977611.477440,E4_Bvp,15.12204,,
1664977611610,1664977611.493060,E4_Bvp,6.134735,,
1664977611610,1664977611.508690,E4_Bvp,-4.535309,,
1664977611610,1664977611.524320,E4_Bvp,-9.615173,,
1664977611610,1664977611.539940,E4_Bvp,-5.502563,,
1664977611610,1664977611.555570,E4_Bvp,5.707825,,
1664977611611,1664977611.571190,E4_Bvp,17.68851,,
1664977611611,1664977611.586820,E4_Bvp,23.29932,,
1664977611611,1664977611.602440,E4_Bvp,19.22586,,
1664977611611,1664977611.618070,E4_Bvp,8.014191,,
1664977611611,1664977611.633700,E4_Bvp,-3.609772,,
1664977611611,1664977611.649320,E4_Bvp,-8.467407,,
1664977611768,1664977611.664950,E4_Bvp,-3.438721,,
1664977611768,1664977611.680570,E4_Bvp,8.714233,,
1664977611768,1664977611.696200,E4_Bvp,20.96494,,
1664977611768,1664977611.711820,E4_Bvp,25.77875,,
1664977611768,1664977611.727450,E4_Bvp,19.81497,,
1664977611769,1664977611.743080,E4_Bvp,5.87619,,
1664977611769,1664977611.758700,E4_Bvp,-8.770416,,
1664977611769,1664977611.774330,E4_Bvp,-16.47009,,
1664977611769,1664977611.789950,E4_Bvp,-13.70447,,
1664977611769,1664977611.805580,E4_Bvp,-3.060211,,
1664977611769,1664977611.821210,E4_Bvp,8.384277,,
1664977611948,1664977611.836830,E4_Bvp,13.10602,,
1664977611949,1664977611.852460,E4_Bvp,7.733093,,
1664977611949,1664977611.868080,E4_Bvp,-5.134521,,
1664977611949,1664977611.883710,E4_Bvp,-18.44742,,
1664977611949,1664977611.899330,E4_Bvp,-24.81262,,
1664977611949,1664977611.914960,E4_Bvp,-20.69897,,
1664977611949,1664977611.930590,E4_Bvp,-8.386353,,
1664977611949,1664977611.946210,E4_Bvp,5.49173,,
1664977611949,1664977611.961840,E4_Bvp,13.92188,,
1664977611950,1664977611.977460,E4_Bvp,13.30566,,
1664977611950,1664977610.720000,E4_Bvp,5.475983,,
1664977611970,1664977610.970000,E4_Bvp,-3.692078,,
1664977611970,1664977611.220000,E4_Bvp,-7.903625,,
1664977611970,1664977611.470000,E4_Bvp,-4.079559,,
1664977611971,1664977611.720000,E4_Bvp,5.470551,,
1664977611971,1664977611.970000,E4_Bvp,14.90515,,
1664977611971,1664977611.993090,E4_Bvp,18.07303,,
1664977612105,1664977612.008710,E4_Bvp,12.36121,,
1664977612105,1664977612.024340,E4_Bvp,0.644104,,
1664977612106,1664977612.039970,E4_Bvp,-10.66129,,
1664977612106,1664977612.055590,E4_Bvp,-15.07697,,
1664977612106,1664977612.071220,E4_Bvp,-10.14316,,
1664977612106,1664977612.102470,E4_Bvp,1.074982,,
1664977612106,1664977612.086840,E4_Bvp,11.8067,,
1664977612106,1664977612.118090,E4_Bvp,15.07742,,
1664977612106,1664977612.133720,E4_Bvp,3.896606,,
1664977612106,1664977612.149350,E4_Bvp,11.75717,,
1664977612106,1664977612.164970,E4_Bvp,10.32455,,
1664977612285,1664977612.180600,E4_Bvp,1.564819,,
1664977612285,1664977612.196220,E4_Bvp,-8.204224,,
1664977612285,1664977612.211850,E4_Bvp,-12.41422,,
1664977612285,1664977612.227470,E4_Bvp,-8.008026,,
1664977612285,1664977612.243100,E4_Bvp,2.690521,,
1664977612285,1664977612.258730,E4_Bvp,13.52295,,
1664977612285,1664977612.274350,E4_Bvp,18.08755,,
1664977612285,1664977612.289980,E4_Bvp,13.78873,,
1664977612285,1664977612.305600,E4_Bvp,3.434296,,
1664977612285,1664977612.321230,E4_Bvp,-6.478302,,
1664977612285,1664977612.336850,E4_Bvp,-9.622711,,
1664977612465,1664977612.352480,E4_Bvp,-3.650299,,
1664977612466,1664977612.368110,E4_Bvp,8.342224,,
1664977612466,1664977612.383730,E4_Bvp,19.32932,,
1664977612466,1664977612.399360,E4_Bvp,22.77423,,
1664977612466,1664977612.414980,E4_Bvp,16.05695,,
1664977612466,1664977612.430610,E4_Bvp,2.309418,,
1664977612466,1664977612.446230,E4_Bvp,-11.38318,,
1664977612466,1664977612.461860,E4_Bvp,-18.11594,,
1664977612466,1664977612.477490,E4_Bvp,-14.86591,,
1664977612466,1664977612.493110,E4_Bvp,-4.49704,,
1664977612466,1664977612.508740,E4_Bvp,6.426239,,
1664977612625,1664977612.524360,E4_Bvp,11.00922,,
1664977612625,1664977612.539990,E4_Bvp,6.435181,,
1664977612626,1664977612.555610,E4_Bvp,-4.559937,,
1664977612626,1664977612.571240,E4_Bvp,-15.30182,,
1664977612626,1664977612.586870,E4_Bvp,-18.86829,,
1664977612626,1664977612.602490,E4_Bvp,-12.49405,,
1664977612626,1664977612.618120,E4_Bvp,1.202484,,
1664977612626,1664977612.633740,E4_Bvp,15.20004,,
1664977612626,1664977612.649370,E4_Bvp,22.55716,,
1664977612626,1664977612.664990,E4_Bvp,20.07523,,
1664977612626,1664977612.680620,E4_Bvp,10.13593,,
1664977612803,1664977612.696250,E4_Bvp,-0.7961121,,
1664977612803,1664977612.711870,E4_Bvp,-6.284821,,
1664977612803,1664977612.727500,E4_Bvp,-3.345825,,
1664977612803,1664977612.743120,E4_Bvp,5.493866,,
1664977612803,1664977612.758750,E4_Bvp,14.2084,,
1664977612803,1664977612.774370,E4_Bvp,16.66678,,
1664977612803,1664977612.790000,E4_Bvp,10.57788,,
1664977612803,1664977612.805630,E4_Bvp,-1.23053,,
1664977612804,1664977612.821250,E4_Bvp,-12.33246,,
1664977612804,1664977612.836880,E4_Bvp,-16.64175,,
1664977612804,1664977612.852500,E4_Bvp,-12.10846,,
1664977613006,1664977612.868130,E4_Bvp,-1.865997,,
1664977613006,1664977612.883750,E4_Bvp,7.289246,,
1664977613006,1664977612.899380,E4_Bvp,9.130951,,
1664977613006,1664977612.915010,E4_Bvp,1.528351,,
1664977613006,1664977612.930630,E4_Bvp,-12.1637,,
1664977613006,1664977612.946260,E4_Bvp,-24.88373,,
1664977613006,1664977612.961880,E4_Bvp,-30.15262,,
1664977613007,1664977612.977510,E4_Bvp,-25.45444,,
1664977613007,1664977612.993130,E4_Bvp,-13.9874,,
1664977613007,1664977613.008760,E4_Bvp,-2.507263,,
1664977613007,1664977613.024390,E4_Bvp,2.414154,,
1664977613139,1664977613.040010,E4_Bvp,-1.580536,,
1664977613139,1664977613.055640,E4_Bvp,-11.35526,,
1664977613139,1664977613.071260,E4_Bvp,-20.40274,,
1664977613140,1664977613.086890,E4_Bvp,-22.57852,,
1664977613140,1664977613.102510,E4_Bvp,-16.02194,,
1664977613140,1664977613.118140,E4_Bvp,-4.267975,,
1664977613141,1664977613.133770,E4_Bvp,5.647186,,
1664977613141,1664977613.149390,E4_Bvp,7.365326,,
1664977613141,1664977613.165020,E4_Bvp,-1.190002,,
1664977613141,1664977613.180640,E4_Bvp,-16.31461,,
1664977613141,1664977613.196270,E4_Bvp,-30.45667,,
1664977613320,1664977613.211890,E4_Bvp,-36.56677,,
1664977613320,1664977613.227520,E4_Bvp,-31.77881,,
1664977613320,1664977613.243150,E4_Bvp,-19.12894,,
1664977613320,1664977613.258770,E4_Bvp,-5.683563,,
1664977613320,1664977613.274400,E4_Bvp,1.398926,,
1664977613320,1664977613.290020,E4_Bvp,-0.8127747,,
1664977613320,1664977613.305650,E4_Bvp,-9.93811,,
